Unnamed: 0,url,title,description,published,publisher,source,matched_pattern,week,relevance_score,matched_keywords,date,date_clean,title_translated,sentiment_score
333,https://news.google.com/rss/articles/CBMimAFBVV95cUxQMDN4aVBuWEtrZkJGeE13aE9WMUp0LWl1ajBLQ1ZVeXBEZlRUNWFlSW9Delhyb2JmOFByUUhFQldkYXZjZ1hmenN3bE1OYXZpQmUzTE0zR0YwTnZFSTJ2c0s5WHpEQm1LMGdQem1oTGllblc1N1MtVEFZTjhRLTBid3c1LVN2QWNBNEg2M0tDTUwybklhX3R5eg?oc=5&hl=en-US&gl=US&ceid=US:en,Krach économique: lundi noir sur les bourses mondiales - La Nouvelle Tribune,Krach économique: lundi noir sur les bourses mondiales  La Nouvelle Tribune,"Tue, 06 Aug 2024 07:00:00 GMT","{'href': 'https://lanouvelletribune.info', 'title': 'La Nouvelle Tribune'}",lanouvelletribune.info,tribune,2024-08-04,4,['bourse'],2024-08-06 07:00:00,2024-08-06,Economic crash: Black Monday on Global Stock Exchanges - The New Tribune,-0.8408
334,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOQ05SQlZ0Y3pMakhfTzZRdDI1U0t3M0x6Ry1rbWpiLU1YTDBnUDNJcVg4SHZ2ZDRTenZCcUkzN2lSWmdxczE4UFd0X0NSMWw1TnhSd3JKb0M3NUtGdnBWWWxOejd0TWNSNG92ZmVuMmtpel81eC1qeWFuemExZ09ZSGRncVhiR2ZRNUV3dE54enowQ3ZHejF5WlRMVE8wNkQ4RTIwRXJXRXRLYTVST1VXdHp3NlZmVjFxaUZOcHotcUNHZGdKRXQ3c0QxcDhNT2ZNOXZwTQ?oc=5&hl=en-US&gl=US&ceid=US:en,France Travail : les retraités victimes du bug sont-ils obligés de rembourser leur chômage ? - Capital.fr,France Travail : les retraités victimes du bug sont-ils obligés de rembourser leur chômage ?  Capital.fr,"Thu, 08 Aug 2024 07:00:00 GMT","{'href': 'https://www.capital.fr', 'title': 'Capital.fr'}",capital.fr,capital,2024-08-04,8,"['chômage', 'bourse']",2024-08-08 07:00:00,2024-08-08,France Travail : Are pensioners who are the victims of the bug obliged to repay their unemployment? - Capital.fr,0.0
335,https://news.google.com/rss/articles/CBMimgFBVV95cUxQU2s0QmJaTlhvOXBQM1lTT2w3UmRILXIzTjlTZDJwcmxNV1lTdTlWU2JPc25vOFpvN2pHVTBnMlZfeEpvRUNrYllONjZxbmVUYTU0ZFU4QjZTYzNFb01seVltUldBY3RUOHV1dEliOEJscnJ3Z0FZcGdLTXpLNFMyc25XR1phY2d3WjYtTGN0anRqbVdFWk1LU213?oc=5&hl=en-US&gl=US&ceid=US:en,Une crise sociale secoue le Nigeria - Les Echos,Une crise sociale secoue le Nigeria  Les Echos,"Thu, 08 Aug 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-08-04,4,['crise'],2024-08-08 07:00:00,2024-08-08,A social crisis shakes Nigeria - Les Echos,0.0
336,https://news.google.com/rss/articles/CBMihgJBVV95cUxPLWlGYUxQb1hVNmhVT280T2U1VUl1ZmJVaHN3ZzVXU0dzZ1NaT0E5bVBMUmhzMGFTNzV1b0Fkdk9lcXM2cDV3TElLWjRNb1JHT3l4MWxKZlZNUXdNQllQc2FUZXVqUjN0TDU3WEZtN3lLUVp3M0IxT3Bja0dubnBueGFxX2N5Z29QVnYybXpCemtSa3haM3dBRU5ieG43UWwzaGZuZklRdnJEeG9TVHlTS2dsWHp4OUcwRFpJNjlMLWgxRy1VeG1RT2dHTEw3b28ycjBieXlOZkxuQklTR2ZuOUpNWGl4M1A0MlE4SllORndyNHhPR2xxX1MxTXdSRFU0dXhYeEtB?oc=5&hl=en-US&gl=US&ceid=US:en,"Amine El Ouarzazi (Hanley & Partners) : Crise politique, les riches tentés par l'exil ? - 08/08 - BFM","Amine El Ouarzazi (Hanley & Partners) : Crise politique, les riches tentés par l'exil ? - 08/08  BFM","Thu, 08 Aug 2024 07:00:00 GMT","{'href': 'https://www.bfmtv.com', 'title': 'BFM'}",bfmtv.com,bfm,2024-08-04,4,['crise'],2024-08-08 07:00:00,2024-08-08,"Amine El Ouarzazi (Hanley & Partners): Political crisis, the rich tempted by exile? - 08/08 - BFM",0.0
337,https://news.google.com/rss/articles/CBMihgJBVV95cUxQcURRTTZ6eE1JYm95NDNNLWY3Yl9UV0ppcU1aTjQyc0RJWTB2cl9zNWhHRzZIN3o0OWc0ZmtiVlhOdG9HZGpBNEhjTlRSaEI2RWZ5TzRCUy1IVUpQcnVaVkJnWlB0dEo0U2l2WkI4ekY5LVVKb1ZSZm9XSC1VdjZGSUZobGtmLWpZN2FMbFBqSVRXVEV1QnRhY0JGWjlQeDFNZ1lzWDZvNzUySy1QTkxiUGp0QXp2U2ZmbFRhZnF0SWo5NDhldFhQaklqTnlDVWVVTk1XR2dTWC1ndmgtRTY3RHpxQ2FfYjZyLUdDSG9NWnVuTjN6UFlTLXN6cUlOQlBRYS1vYzRB?oc=5&hl=en-US&gl=US&ceid=US:en,"Le taux de chômage en France a légèrement diminué au deuxième trimestre, pour s’établir à 7,3 %, selon l’Insee - Le Monde.fr","Le taux de chômage en France a légèrement diminué au deuxième trimestre, pour s’établir à 7,3 %, selon l’Insee  Le Monde.fr","Fri, 09 Aug 2024 07:00:00 GMT","{'href': 'https://www.lemonde.fr', 'title': 'Le Monde.fr'}",lemonde.fr,lemonde,2024-08-04,4,['chômage'],2024-08-09 07:00:00,2024-08-09,"The unemployment rate in France fell slightly in the second quarter, to 7.3%, according to INSEE - Le Monde.fr",-0.9574
338,https://news.google.com/rss/articles/CBMikwFBVV95cUxQcWIxRDl0RlNDYlRGd3owQ1IxUVMtNHBuQkQybk81MmVaVXphdjhxZHhLRTBSR3luN29GX2ZyZjIzcHQ2RHl3a3BScHFjRnpPZjRZNUZlV2Z2SWQwdnFISE13dTRFb0lIR3RPTXJwRDB1SVBHeEhDN2xQMXVRMTlTdGQ5T3ZvVklnejZFUFROeWtIc0U?oc=5&hl=en-US&gl=US&ceid=US:en,Baisse surprise du taux de chômage en France - Les Echos,Baisse surprise du taux de chômage en France  Les Echos,"Fri, 09 Aug 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-08-04,4,['chômage'],2024-08-09 07:00:00,2024-08-09,Surprising fall in unemployment rate in France - Les Echos,-0.9565
339,https://news.google.com/rss/articles/CBMizwFBVV95cUxNVDdLVzdaak5SQWNaczYweGN4N0RBblRUUUdMWXV2UTQ5bVpTaHZCeDZLQ19CNktPN01pTWRQUU9pUnhZcFhRNFhOQ0tzSThjWDdYMGo1aERLTTZLNm5fWXItanpUM29sODBJeHZXYm5QLTA5eW9FUXRPRUNXTXQ4anFNRjRUSmtwRzA3XzdQX1ZGdHZNMFZIMFBRN2dOUEkyeHBBQ0VNYkZNWWxmVUVOWDc3S1VnWWE4TmxUX1ZLdDlfLXZwUVlTN3ZGRTI1eW8?oc=5&hl=en-US&gl=US&ceid=US:en,"En économie de guerre, la Russie affiche toujours une croissance insolente - La Tribune","En économie de guerre, la Russie affiche toujours une croissance insolente  La Tribune","Fri, 09 Aug 2024 07:00:00 GMT","{'href': 'https://www.latribune.fr', 'title': 'La Tribune'}",latribune.fr,tribune,2024-08-04,4,['croissance'],2024-08-09 07:00:00,2024-08-09,"In the war economy, Russia continues to grow insolently - The Tribune",-0.8115
340,https://news.google.com/rss/articles/CBMiowJBVV95cUxQOFJRU3d6TS10eDVxbld4M0RkRFlTcDFSMWRJdVNTcUl6RmhYTlZkMENzc2hIYUlTeGpuNVRsYTRFdmsyVnZEeTZ5NXAtd09RRUJCRHFUaUF5RW5VS21GUElXU1dEX0NwUDJmSGx5ZUNvUTY5NVFDZVQ5d1RVbUo2akxRb2tlcHh3OHktcTdoUlZEUzlIaGNKNXVWZGFkQnlFMW1rZEdhUy1RTlJCSHV2TGItVWtlNGlMYXBXYkpPOWlLNWpydmJSSGEtZ0lsMFlEUklSUnRGWm1pZHFQdlNhanJvS0dMeldIcENScHRsa1BhNXNlTVdGRWt3akQ3ZlBhMmNxQVhKNVMtY2hwZV9XNjRxNnpfV1JzR1hNM0VLUmkzYzQ?oc=5&hl=en-US&gl=US&ceid=US:en,"Société fracturée, économie touchée, statu quo politique... La Nouvelle-Calédonie toujours en crise, trois mois après le début des émeutes - franceinfo","Société fracturée, économie touchée, statu quo politique... La Nouvelle-Calédonie toujours en crise, trois mois après le début des émeutes  franceinfo","Tue, 13 Aug 2024 07:00:00 GMT","{'href': 'https://www.franceinfo.fr', 'title': 'franceinfo'}",franceinfo.fr,franceinfo,2024-08-12,4,['crise'],2024-08-13 07:00:00,2024-08-13,"Fractured society, affected economy, political status quo... New Caledonia still in crisis, three months after riots began - franceinfo",-0.9241
341,https://news.google.com/rss/articles/CBMixgFBVV95cUxQYURIS0szQnBtZXA1MjBxTWRGb1F0Y0stY1hQYXkya3pFQUhWMFR3X1BxS2Zob1pXbV9INWZjYUtKVGNra211V2FHbmFZa3ZXYWVfdXpwaW5EdGR0Z0Q0VUhNTW1jemlNa18wQ0dXNjZHS29ZUXYySEUwWjJvTXBYLUxveTRWREdEczZSTVJlTGhGRUZzR2ljaC1KbnZoT3JUSHloMDd2SUNVOTVaMGh1ZlJlWWpoaXBRTE40ZC1pNzY3eF84c1E?oc=5&hl=en-US&gl=US&ceid=US:en,Gouvernement : Horizons veut se placer au centre du jeu parlementaire - Les Echos,Gouvernement : Horizons veut se placer au centre du jeu parlementaire  Les Echos,"Tue, 13 Aug 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-08-12,4,['gouvernement'],2024-08-13 07:00:00,2024-08-13,Government: Horizons wants to place himself at the centre of the parliamentary game - Les Echos,0.0
342,https://news.google.com/rss/articles/CBMivwFBVV95cUxObGdITVYwS3pCSDJEeDdxdjZUa2tubFIwMUJmVHFnQnZ3VEtkd1lWN0NDcFd3TjI4bW5hc2dDVUVtek5FcFRLTUZ5N3FiUFlGZi1KbjRaSlhXWkxGR3JrOVMtMVh6N2xYNVF4anlXVkstMWtyYzZwMnh5bU1SSHY0MmNJQkZoc0oybFQ5ZjI4MFBCb3ZISDdoZFBablJYQTVCN3dyWXVvSGJiRjJ2bGhJNUh2bmFZSXdyTWxBaXc4Zw?oc=5&hl=en-US&gl=US&ceid=US:en,Comment la parité a reculé à l’Assemblée nationale - Le Monde.fr,Comment la parité a reculé à l’Assemblée nationale  Le Monde.fr,"Sun, 18 Aug 2024 07:00:00 GMT","{'href': 'https://www.lemonde.fr', 'title': 'Le Monde.fr'}",lemonde.fr,lemonde,2024-08-12,4,['assemblée nationale'],2024-08-18 07:00:00,2024-08-18,How parity has declined in the National Assembly - Le Monde.fr,-0.8944
343,https://news.google.com/rss/articles/CBMirAFBVV95cUxPeUU4SlY1U1VlbXhZZFNpaFhDTmI5bkhoQzd6ZEtEd2IyNEhnY1dJd2J2eFRPYWZEenJoVDZUX1JVX2RrbzFkaXp0WnBtcGd2aUlDNDFfT2JaUGtNQ0ZuNVZwRy1jdmg1Tl81MVJRR3dJUkgzZVh3eEdLRW51Qk5sYUNDdFZRTUtIQkl1QS1GV0RhTF9hN3BFOHJRaVh5X1BNRldpRUtEbW4xTGJB?oc=5&hl=en-US&gl=US&ceid=US:en,Magazine «Global Finance» : Harvesh Seegolam classé troisième parmi les sept pays ayant décroché le grade A - lexpress.mu,Magazine «Global Finance» : Harvesh Seegolam classé troisième parmi les sept pays ayant décroché le grade A  lexpress.mu,"Tue, 27 Aug 2024 07:00:00 GMT","{'href': 'https://lexpress.mu', 'title': 'lexpress.mu'}",lexpress.mu,express,2024-08-20,4,['gaz'],2024-08-27 07:00:00,2024-08-27,Magazine «Global Finance» : Harvestesh Seegolam ranked third among the seven countries that have won grade A - lexpress.mu,0.8639
344,https://news.google.com/rss/articles/CBMiigFBVV95cUxNdzJJdTVJYzJOX2xjMktnNnlOd1hNZnZiNXdEbTBaRkN2V3haNEp6ZlpkT3BvUlVBcnN6RzdxaEdRRUpibkpybFRGc3Z3UnNCSjJOaTBNTC13M0dWY2R4VTJEcGpSY09jX0tZYk1BLUNHMWVVcGVveWdwSlVWYjJYWjRnWVYzUGtzM2c?oc=5&hl=en-US&gl=US&ceid=US:en,Crise politique : Emmanuel Macron ou l'optimiste forcené de l'Elysée - l'Opinion,Crise politique : Emmanuel Macron ou l'optimiste forcené de l'Elysée  l'Opinion,"Tue, 27 Aug 2024 07:00:00 GMT","{'href': 'https://www.lopinion.fr', 'title': ""l'Opinion""}",lopinion.fr,opinion,2024-08-20,4,['crise'],2024-08-27 07:00:00,2024-08-27,Political crisis: Emmanuel Macron or the forceful optimist of the Elysée - Opinion,0.0
345,https://news.google.com/rss/articles/CBMisAFBVV95cUxNaDNMdWhCcXlXdXdMQ0tILXRLV05BZDAwM0xBN1R6OElEeFVLLUZsSTV2a3U3UU5valo1YXl1eDFSUWJxYTNLNGM0TGFrdDVZNW1YaFRrRUkxQTQ1UmRPWDB0elEzcUtsbk85SXY4OE1nT2pJRDZRc2R5Q1VHN2VEdUtBQVB3ZDg2Q3VKSWl0dEtxWE1WczVGTXpWZjRyTTBOc09aUDJlU3BoS2RRWUdqYQ?oc=5&hl=en-US&gl=US&ceid=US:en,"En Inde, la croissance économique s'essouffle provisoirement - Les Echos","En Inde, la croissance économique s'essouffle provisoirement  Les Echos","Fri, 30 Aug 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-08-28,4,['croissance'],2024-08-30 07:00:00,2024-08-30,"In India, economic growth is temporarily running out - Les Echos",-0.7949
346,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPSzBFZWdVYWIxUVlwVWdTSEtpMF9DOFliSlhha1ZTS0dIdVVFdGlTeVE0NVBBZWdOQ00wNGJReEZUcDdzVW9NQnRmQ1pjbjRZRWtTWjN5NWlOLVhaZEEzN3FQTW1jX0QxNF9TR2FuWmhwLTVoZElDWWlzU2ZYVUFfT2lZeUJIU1JiWlJwVDZwYVpWdkt6bWVxdEtCVlJvQWlpdVFYODlsRy1YdVhaYkcwMmM1THRtVU9TTFBWNTlsd1hoTzBCUFVxV1VMYy1FNmh3U29uYjc4UQ?oc=5&hl=en-US&gl=US&ceid=US:en,"L'inflation revient sous les 2 % en France, mais la croissance et l'emploi inquiètent - Les Echos","L'inflation revient sous les 2 % en France, mais la croissance et l'emploi inquiètent  Les Echos","Fri, 30 Aug 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-08-28,18,"['inflation', 'croissance', 'emploi']",2024-08-30 07:00:00,2024-08-30,"Inflation returns below 2% in France, but growth and employment are worrying - Les Echos",-0.4446
347,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQakp3QWlGVHFJcG0xSDFxc053em9qRFhNa2xoYzBBSFdtZDA5eTBLTEZHaXRMcUs0Qk52Z29zbjc4VFF5aThMRDhsczY3X0V2VmRRZUxtSllsWkV3clNGV0ZrN2JwcVpEM0ozWXF6Q2lFQTNYMlVGUlVHakJGS1huNlBtVldJQ25qQ2NvRDNBSDFQQ2JORk9rVHlsY1hGdlozbWRkenV2aDhScEk?oc=5&hl=en-US&gl=US&ceid=US:en,Pourquoi les Français risquent de payer leur inculture économique - Le Point,Pourquoi les Français risquent de payer leur inculture économique  Le Point,"Fri, 30 Aug 2024 07:00:00 GMT","{'href': 'https://www.lepoint.fr', 'title': 'Le Point'}",lepoint.fr,lepoint,2024-08-28,4,['risque'],2024-08-30 07:00:00,2024-08-30,Why the French risk paying for their economic inculture - Le Point,0.0
348,https://news.google.com/rss/articles/CBMifkFVX3lxTE56Rzl6c2phRl8wY1hTZ1ZmYmFvNEtqWHYxSFRfcFVMbTJZRGlDVndlYXpJNks3NTRpYXRfYWU2NkdvbVlBTmRNRnB2MTIzV0pXT0xnWkI2ZkVMX0U3aVFBMXNFN256eXpyV0pnendpUDI5STNQRTdpWk9xdVoxZw?oc=5&hl=en-US&gl=US&ceid=US:en,"MBA : formations, prix et financement - Capital.fr","MBA : formations, prix et financement  Capital.fr","Fri, 30 Aug 2024 07:00:00 GMT","{'href': 'https://www.capital.fr', 'title': 'Capital.fr'}",capital.fr,capital,2024-08-28,2,['prix'],2024-08-30 07:00:00,2024-08-30,"MBA: training, prices and financing - Capital.fr",0.0
349,https://news.google.com/rss/articles/CBMi5AFBVV95cUxOeklOS2Q3YUsyc0JQUnBuS2JSZFVDdUtaM3VIVldQczgzRk9KOTZlTVRVQTkxd3RUZGJUVTJEa0RvS0w1c2VIdnh4RTlJM1JNSUxhcnVsSTFFcWhaUHFaQnJqVFNMUGlPUUUzR2NSdjMwR25wS1pfLVo3TkVmR0VIRExGb1dkbmpDOGdac2UxT195d1VlSERrdWVsMFhlY1pwVGFVeDA1R0hla2ZzbE00dDJYU0M5cDEzekY5eFNXV0ZUNGRHUk01NjFWd2Y4T2NFM2pHZ1RmWUw2dkN0c2RpczNuVDM?oc=5&hl=en-US&gl=US&ceid=US:en,"Bertrand à l’Économie, Nuñez à l’Intérieur : Ségolène Royal dévoile la composition de son improbable gouvernement - Marianne","Bertrand à l’Économie, Nuñez à l’Intérieur : Ségolène Royal dévoile la composition de son improbable gouvernement  Marianne","Sun, 01 Sep 2024 07:00:00 GMT","{'href': 'https://www.marianne.net', 'title': 'Marianne'}",marianne.net,marianne,2024-08-28,4,['gouvernement'],2024-09-01 07:00:00,2024-09-01,"Bertrand at the Economy, Nuñez at the Interior: Ségolène Royal unveils the composition of his improbable government - Marianne",0.0
350,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNel9ZanBZNnVVTDVKMXVyMEhpVHlTaXNpS1UtVjE1OTZSWGVVTDhRdWh0RXRPNXhnd2FKR0FGSHVxRTgyVWE4WFR1bTlpbnR4R0xabmpRTHRqcUg3aUtuTVJWVjljLTN2bW5wQUhKYkMta0llclZnbXlLV1FCVV92Tm1iRUZLSjNzbGhBUlUtWW5XRUZ1MjlnVjE4aFh3b0xfeC1veGRQMUhxclVVbXEtZm5DalFlNzN4SjNINlBvd2FTcUdPYmpuUWYwcDVZYWMxSVllUjJFRVBkUUxYZEl1dzU5eXQ?oc=5&hl=en-US&gl=US&ceid=US:en,"France Travail: selon la CGT, plus de la moitié des annonces d'emploi seraient ""bidon"" - BFM","France Travail: selon la CGT, plus de la moitié des annonces d'emploi seraient ""bidon""  BFM","Mon, 02 Sep 2024 07:00:00 GMT","{'href': 'https://www.bfmtv.com', 'title': 'BFM'}",bfmtv.com,bfm,2024-08-28,4,['emploi'],2024-09-02 07:00:00,2024-09-02,"France Work: According to the CGT, more than half of the job advertisements would be ""bidon"" - BFM",0.0
351,https://news.google.com/rss/articles/CBMizgFBVV95cUxPOWpPVjhfWEtyUVRnWXN2S0lTeHp1eXBsZHRmVC1RbkluWHNNSkh4YVEtbzBEdXc5alNQaUhhaS1Lc0RQRzQ4ZV9fSDNhX1hESHM1Z0tnQkRsU3pBdDRzNFQ2a2NhRU9oampmVFl2LVQ5TUxFaWowREx0ekJKRU5pdWJFXzdSaWFicGV1WUdyaWdtYWtGcGNWTlhqYUNiQXNSODF4ZjZ1X0hQZ2hLUVJ1Y3JhTnpKYTZ4d2FUbHpQdFo3TzJTazlBeXhNYV8tdw?oc=5&hl=en-US&gl=US&ceid=US:en,"Castets, Ciotti, Royal… L’irresponsable bal des ego en pleine crise politique - Le Point","Castets, Ciotti, Royal… L’irresponsable bal des ego en pleine crise politique  Le Point","Mon, 02 Sep 2024 07:00:00 GMT","{'href': 'https://www.lepoint.fr', 'title': 'Le Point'}",lepoint.fr,lepoint,2024-08-28,4,['crise'],2024-09-02 07:00:00,2024-09-02,"Castets, Ciotti, Royal... Irresponsible ego ball in the midst of political crisis - The Point",-0.886
352,https://news.google.com/rss/articles/CBMi8wFBVV95cUxPRExnTlpIX1I2UkhZUV9uN2txMWJwTDY2UmQtM2Iyb0xtRFpXZ3psWWFsSWdVdzcyYkEwYXpyUU5EOFJNU3owYklzV29GcHRweXptS3p1VTlMSXVDUk5aMGlha2JHNXZxWHBLM29FVDJLYXd6dnIwZVJHQ3pzN21PU21McGoxa0w1Vk4tNl9PSnNkYXhUZnVLNDhjYnBEbXJNYjhpTG1NT3c3RmIxVmNRdW92d1F6S3U1VlAwSlhvd3pSeWlLM0ZwY1lZa3RkeW93eVBwNG92aklBcVlWSlNmRmRQNF9peTVvZnZSQ0pLbW45VVU?oc=5&hl=en-US&gl=US&ceid=US:en,"En pleine crise politique, Edouard Philippe se déclare candidat à la prochaine élection présidentielle - Les Echos","En pleine crise politique, Edouard Philippe se déclare candidat à la prochaine élection présidentielle  Les Echos","Tue, 03 Sep 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-08-28,4,['crise'],2024-09-03 07:00:00,2024-09-03,"In the midst of a political crisis, Edouard Philippe declared himself a candidate in the next presidential election - Les Echos",0.0
353,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNTEwzS1EtaUlCYUQ4aTBURWtsVGpaRTNNaFlRNVNweUtyUW5XRDdZcEN2ZWl0c3IwWG5rLUhwUUh2TEVQbG1nV0tpQVg1b0JQQWxxUE5lTTBFMGExWUsyWDREQnZFeHBpTUxZVFhiZzRqdGdIX3Q4SnJDY0xROVpZRmZubE5MUy1pWUQ3WUpROG1QdU9peHVneGZIVFkzN0c5LU1EQUZoN1o3RWtzUjRfYkxFOEFSTXlqdWVEVjlmWm0?oc=5&hl=en-US&gl=US&ceid=US:en,"Carburant : avec les prix au plus bas, quelles économies faites-vous sur un plein d’essence ? - Capital.fr","Carburant : avec les prix au plus bas, quelles économies faites-vous sur un plein d’essence ?  Capital.fr","Tue, 03 Sep 2024 07:00:00 GMT","{'href': 'https://www.capital.fr', 'title': 'Capital.fr'}",capital.fr,capital,2024-08-28,8,"['prix', 'carburant', 'essence']",2024-09-03 07:00:00,2024-09-03,"Fuel: with the lowest prices, what savings do you make on fuel? - Capital.fr",0.0
354,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQdkRxaEg1OUFHV2ROdFNTQkFDQURUVVV5dm1mRngwR1RDbHFMR1MyVThJb1lxM2JKOWR0UW5hRXF0YW0tNTVjWG5wcFhRemg4TkF0WTNkYXAzOXBZaGIzeVRveE0zYkthdlFaQmJseGI5dnVoWDhtZHJuNUt3bkZWbWJnQUFpZE0t?oc=5&hl=en-US&gl=US&ceid=US:en,La croissance s'accélère au Brésil - Les Echos,La croissance s'accélère au Brésil  Les Echos,"Tue, 03 Sep 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-08-28,4,['croissance'],2024-09-03 07:00:00,2024-09-03,Growth is accelerating in Brazil - Les Echos,0.9266
355,https://news.google.com/rss/articles/CBMixgFBVV95cUxNUGpaUW1jVHRVd0w2WkZoTG9WejZKUE10b0FReV9SU1BJdF90MGJOWkZlZzd0R19XVHhZdHBaY2kybnlXN1BZY2Z1RDJmVER0ZGExdmg3ZFBmLVROZnJYRWh4d0RJaWdwamszbXlUU3ZqUWhNalQwN2lDcExkRlI3YWNuYTF6eUJCdHQ3YnJWYmdmbXRoUWJfcUMzM1hvS0Z2bm9FWGNUZm9XVGlDQWU1cW51UGxWNnU3X3VSbUQycUJQdWtkSmc?oc=5&hl=en-US&gl=US&ceid=US:en,Le petit miracle du Cotentin grâce aux emplois industriels - Le Monde.fr,Le petit miracle du Cotentin grâce aux emplois industriels  Le Monde.fr,"Tue, 03 Sep 2024 07:00:00 GMT","{'href': 'https://www.lemonde.fr', 'title': 'Le Monde.fr'}",lemonde.fr,lemonde,2024-08-28,4,['emploi'],2024-09-03 07:00:00,2024-09-03,The small miracle of the Cotentin thanks to industrial jobs - Le Monde.fr,0.0
356,https://news.google.com/rss/articles/CBMixgFBVV95cUxPU0JRaDk3LV9zcVI1ME9Gb3hCVHVoalBxaFNsN25mMXJERjB4d3k4bTVwcUU2aXVIU0ZWNHRPNEFla0RpLUJWb1lybm14ZmQzWGtXM3lpaHc0QUM0RkZ3ZHJyREpxQUFlb0oyUnR6S1FBczkwV244ZU5oeEw4X0FiR1NoNlk2R0UxUjg0YTFuVERIYnhkSkNUS3BwVXRUNGo3RlhoMlZBaTByQ1hYTTBKdnpid1psZFpZUFp2MkR3SDNlSUloQlE?oc=5&hl=en-US&gl=US&ceid=US:en,Pourquoi la France connaît son pire niveau de déficit hors période de crise - BFM,Pourquoi la France connaît son pire niveau de déficit hors période de crise  BFM,"Tue, 03 Sep 2024 07:00:00 GMT","{'href': 'https://www.bfmtv.com', 'title': 'BFM'}",bfmtv.com,bfm,2024-08-28,12,"['déficit', 'crise']",2024-09-03 07:00:00,2024-09-03,Why France suffers its worst level of deficit outside the crisis period - BFM,0.0
357,https://news.google.com/rss/articles/CBMi-wFBVV95cUxORUxhZW13aFZBcnJ5YmpCLXJsRTh1S19WaE5LSFJiLS1MeWFBRFFidkZnR1pxZU9nZENNUTZwbExyVXFva2U5N1pGbHZ2b0ZmMER5RFdRR3lyRzUxb0VUb1dNWG5tY0N4TnZxOWRhVi0tLWF4cS1DdDhBUWZoNkRsVjJKTG5Hb1NnRGNfeGFDZ2NzZEZWNjlOTUFPRFBxUTVWeThvLVozX2Y2NFlyc09fNDR3NHhORXlvV2NtVnlXX19RRkpJYmR1ZkhMVVNBa0xoeVZvLTV1TEdMVDBQN0luVlpPeVAzNVFmX1V5cXZlaEZKOXEzS2JpNDNiNA?oc=5&hl=en-US&gl=US&ceid=US:en,EXCLUSIF Budget : les mesures chocs qui s'offrent au futur gouvernement pour reprendre le contrôle du déficit - Les Echos,EXCLUSIF Budget : les mesures chocs qui s'offrent au futur gouvernement pour reprendre le contrôle du déficit  Les Echos,"Tue, 03 Sep 2024 07:00:00 GMT","{'href': 'https://www.lesechos.fr', 'title': 'Les Echos'}",lesechos.fr,echos,2024-08-28,18,"['déficit', 'budget', 'gouvernement']",2024-09-03 07:00:00,2024-09-03,EXCLUSIVE Budget: Shocks for the future government to regain control of the deficit - Les Echos,0.0
358,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOUTdaTWZRaVo4c2ZGWlY4ejNDNTlKR0Qwck9iRm5FaElQay11bWwyZHlQQzJuMjljaTg0TDkxaGJDUVBzaHIxdDlkZmtqaWxvYVFGeVFUQldjU1NGOHpUbGtQLXpleF9mS2FjekNlc1dzbGJGTjZBdFpwbVI3Vmc2Y2V3eGg2RFJlZGxQTzhhN3g0b2EyTTBEQmExMEVwb3BvSDNzUXZ2WFZFRnhlNGlYckJBbms1TEpLREZ5Tkp3ZFBUbzlaclRsaWdKUm1aZlRNV0E?oc=5&hl=en-US&gl=US&ceid=US:en,"Crise politique : Edouard Philippe fonce, Emmanuel Macron s’enfonce - Libération","Crise politique : Edouard Philippe fonce, Emmanuel Macron s’enfonce  Libération","Wed, 04 Sep 2024 07:00:00 GMT","{'href': 'https://www.liberation.fr', 'title': 'Libération'}",liberation.fr,liberation,2024-08-28,4,['crise'],2024-09-04 07:00:00,2024-09-04,"Political crisis: Edouard Philippe goes down, Emmanuel Macron goes down - Liberation",-0.5553
